id_rec_arrec_detalhe;ano_exercicio;ds_municipio;ds_orgao;mes_referencia;mes_ref_extenso;ds_poder;ds_fonte_recurso;ds_cd_aplicacao_fixo;ds_cd_aplicacao_variavel;ds_categoria;ds_subcategoria;ds_fonte;ds_rubrica;ds_alinea;ds_subalinea;vl_arrecadacao
39820197;2023;Itapecerica da Serra;SAUDE - IS DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;304 - ASSISTÊNCIA FARMACÊUTICA;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17130000 - Transferências de Recursos do Sistema Único de Saúde - SUS ;17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde;;56368,17
39820198;2023;Itapecerica da Serra;SAUDE - IS DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;351 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE - REMUNERAÇÃO DE APLICAÇÃO FINANCEIRA;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;;38772,51
39820199;2023;Itapecerica da Serra;SAUDE - IS DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;361 - BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS DE SAÚDE - REMUNERAÇÃO DE APLICAÇÃO FINANCEIRA;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;;24130,78
39820279;2023;Itapecerica da Serra;INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;600 - RPPS - RECURSOS ESPECÍFICOS - OUTRAS FONTES;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;19000000 - Outras Receitas Correntes;19900000 - Demais Receitas Correntes;19990000 - Outras Receitas Correntes;19990300 - Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência e Sistema de Proteção Social;;23720,76
39820280;2023;Itapecerica da Serra;INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;600 - RPPS - RECURSOS ESPECÍFICOS - OUTRAS FONTES;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;19000000 - Outras Receitas Correntes;19900000 - Demais Receitas Correntes;19990000 - Outras Receitas Correntes;19999900 - Outras Receitas;;761,45
39820281;2023;Itapecerica da Serra;INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;603 - RECURSOS VINCULADOS AO RPPS - PLANO PREVIDÊNCIÁRIO - PODER EXECUTIVO MUNICIPAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;12000000 - Contribuições;12100000 - Contribuições Sociais;12150000 - Contribuições para  Regimes Próprios de Previdência e Sistema de Proteção Social;12150100 - Contribuição do Servidor Civil;;3229660,38
39820282;2023;Itapecerica da Serra;INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;603 - RECURSOS VINCULADOS AO RPPS - PLANO PREVIDÊNCIÁRIO - PODER EXECUTIVO MUNICIPAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;12000000 - Contribuições;12100000 - Contribuições Sociais;12150000 - Contribuições para  Regimes Próprios de Previdência e Sistema de Proteção Social;12150100 - Contribuição do Servidor Civil;;17577,40
39820283;2023;Itapecerica da Serra;INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;603 - RECURSOS VINCULADOS AO RPPS - PLANO PREVIDÊNCIÁRIO - PODER EXECUTIVO MUNICIPAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;12000000 - Contribuições;12100000 - Contribuições Sociais;12150000 - Contribuições para  Regimes Próprios de Previdência e Sistema de Proteção Social;12150100 - Contribuição do Servidor Civil;;4904,54
39820286;2023;Itapecerica da Serra;INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;603 - RECURSOS VINCULADOS AO RPPS - PLANO PREVIDÊNCIÁRIO - PODER EXECUTIVO MUNICIPAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;70000000 - Receitas Correntes - Intra OFSS;72000000 - Contribuições - Intra OFSS;72100000 - Contribuições Sociais - Intra OFSS;72150000 - Contribuições para  Regimes Próprios de Previdência e Sistema de Proteção Social - Intra OFSS;72150200 - Contribuição Patronal - Servidor Civil - Intra OFSS;;6576687,53
39820289;2023;Itapecerica da Serra;INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;604 - RECURSOS VINCULADOS AO RPPS - PLANO PREVIDÊNCIÁRIO - PODER LEGISLATIVO MUNICIPAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;12000000 - Contribuições;12100000 - Contribuições Sociais;12150000 - Contribuições para  Regimes Próprios de Previdência e Sistema de Proteção Social;12150100 - Contribuição do Servidor Civil;;47555,16
39820292;2023;Itapecerica da Serra;INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;604 - RECURSOS VINCULADOS AO RPPS - PLANO PREVIDÊNCIÁRIO - PODER LEGISLATIVO MUNICIPAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;70000000 - Receitas Correntes - Intra OFSS;72000000 - Contribuições - Intra OFSS;72100000 - Contribuições Sociais - Intra OFSS;72150000 - Contribuições para  Regimes Próprios de Previdência e Sistema de Proteção Social - Intra OFSS;72150200 - Contribuição Patronal - Servidor Civil - Intra OFSS;;94451,68
40277657;2023;Itapecerica da Serra;INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE ITAPECERICA DA SERRA;2;Fevereiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;600 - RPPS - RECURSOS ESPECÍFICOS - OUTRAS FONTES;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;19000000 - Outras Receitas Correntes;19900000 - Demais Receitas Correntes;19990000 - Outras Receitas Correntes;19990300 - Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência e Sistema de Proteção Social;;627,29
40277659;2023;Itapecerica da Serra;INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE ITAPECERICA DA SERRA;2;Fevereiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;603 - RECURSOS VINCULADOS AO RPPS - PLANO PREVIDÊNCIÁRIO - PODER EXECUTIVO MUNICIPAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;12000000 - Contribuições;12100000 - Contribuições Sociais;12150000 - Contribuições para  Regimes Próprios de Previdência e Sistema de Proteção Social;12150100 - Contribuição do Servidor Civil;;623383,36
40277660;2023;Itapecerica da Serra;INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE ITAPECERICA DA SERRA;2;Fevereiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;603 - RECURSOS VINCULADOS AO RPPS - PLANO PREVIDÊNCIÁRIO - PODER EXECUTIVO MUNICIPAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;12000000 - Contribuições;12100000 - Contribuições Sociais;12150000 - Contribuições para  Regimes Próprios de Previdência e Sistema de Proteção Social;12150100 - Contribuição do Servidor Civil;;17738,76
40277661;2023;Itapecerica da Serra;INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE ITAPECERICA DA SERRA;2;Fevereiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;603 - RECURSOS VINCULADOS AO RPPS - PLANO PREVIDÊNCIÁRIO - PODER EXECUTIVO MUNICIPAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;12000000 - Contribuições;12100000 - Contribuições Sociais;12150000 - Contribuições para  Regimes Próprios de Previdência e Sistema de Proteção Social;12150100 - Contribuição do Servidor Civil;;5319,07
40277664;2023;Itapecerica da Serra;INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE ITAPECERICA DA SERRA;2;Fevereiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;603 - RECURSOS VINCULADOS AO RPPS - PLANO PREVIDÊNCIÁRIO - PODER EXECUTIVO MUNICIPAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;70000000 - Receitas Correntes - Intra OFSS;72000000 - Contribuições - Intra OFSS;72100000 - Contribuições Sociais - Intra OFSS;72150000 - Contribuições para  Regimes Próprios de Previdência e Sistema de Proteção Social - Intra OFSS;72150200 - Contribuição Patronal - Servidor Civil - Intra OFSS;;1646587,96
40277667;2023;Itapecerica da Serra;INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE ITAPECERICA DA SERRA;2;Fevereiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;604 - RECURSOS VINCULADOS AO RPPS - PLANO PREVIDÊNCIÁRIO - PODER LEGISLATIVO MUNICIPAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;12000000 - Contribuições;12100000 - Contribuições Sociais;12150000 - Contribuições para  Regimes Próprios de Previdência e Sistema de Proteção Social;12150100 - Contribuição do Servidor Civil;;25289,54
40277670;2023;Itapecerica da Serra;INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE ITAPECERICA DA SERRA;2;Fevereiro;EXECUTIVO;04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA;604 - RECURSOS VINCULADOS AO RPPS - PLANO PREVIDÊNCIÁRIO - PODER LEGISLATIVO MUNICIPAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;70000000 - Receitas Correntes - Intra OFSS;72000000 - Contribuições - Intra OFSS;72100000 - Contribuições Sociais - Intra OFSS;72150000 - Contribuições para  Regimes Próprios de Previdência e Sistema de Proteção Social - Intra OFSS;72150200 - Contribuição Patronal - Servidor Civil - Intra OFSS;;59014,84
40303760;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;100 - GERAL TOTAL;21 - CONTRIB.P/CUSTEIO SERV.ILUMINACAO PUBLICA-COSIP;10000000 - Receitas Correntes;12000000 - Contribuições;12400000 - Contribuição para o Custeio do Serviço de Iluminação Pública;12410000 - Contribuição para o Custeio do Serviço de Iluminação Pública;12415000 - Contribuição para o Custeio do Serviço de Iluminação Pública;;981213,14
40303764;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;100 - GERAL TOTAL;21 - CONTRIB.P/CUSTEIO SERV.ILUMINACAO PUBLICA-COSIP;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;;1660,94
40303765;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;100 - GERAL TOTAL;10 - AGENCIA DE CORREIOS COMUNITARIA-JD.JACIRA;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;;22,97
40303766;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;100 - GERAL TOTAL;14 - CONSERVACAO E MANUTENCAO DE CEMITERIOS;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210100 - Remuneração de Depósitos Bancários;;233,58
40303767;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;100 - GERAL TOTAL;14 - CONSERVACAO E MANUTENCAO DE CEMITERIOS;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13300000 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença;13390000 - Demais Delegações de Serviços Públicos;13399900 - Outras Delegações de Serviços Públicos;;3565,00
40303772;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11100000 - Impostos;11120000 - Impostos sobre o Patrimônio;11125000 - Imposto sobre a Propriedade Predial e Territorial Urbana;;221292,71
40303774;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11100000 - Impostos;11120000 - Impostos sobre o Patrimônio;11125000 - Imposto sobre a Propriedade Predial e Territorial Urbana;;9650,63
40303776;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11100000 - Impostos;11120000 - Impostos sobre o Patrimônio;11125000 - Imposto sobre a Propriedade Predial e Territorial Urbana;;149350,08
40303778;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11100000 - Impostos;11120000 - Impostos sobre o Patrimônio;11125000 - Imposto sobre a Propriedade Predial e Territorial Urbana;;109189,10
40303780;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11100000 - Impostos;11120000 - Impostos sobre o Patrimônio;"11125300 - Impostos sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis";;158171,30
40303782;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11100000 - Impostos;11120000 - Impostos sobre o Patrimônio;"11125300 - Impostos sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis";;7,20
40303788;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11100000 - Impostos;11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza;11130300 - Imposto sobre a Renda - Retido na Fonte;;452256,70
40303792;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11100000 - Impostos;11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza;11130300 - Imposto sobre a Renda - Retido na Fonte;;124972,56
40303796;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11100000 - Impostos;11140000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços;11145100 - Impostos sobre Serviços;;2166049,06
40303798;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11100000 - Impostos;11140000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços;11145100 - Impostos sobre Serviços;;27034,69
40303800;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11100000 - Impostos;11140000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços;11145100 - Impostos sobre Serviços;;196974,20
40303802;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11100000 - Impostos;11140000 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços;11145100 - Impostos sobre Serviços;;18701,55
40303804;2023;Itapecerica da Serra;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;1;Janeiro;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - Impostos, Taxas e Contribuições de Melhoria;11200000 - Taxas;11210000 - Taxas pelo Exercício do Poder de Polícia;11210100 - Taxas de Inspeção, Controle e Fiscalização;;87243,53
